id	bedgraph/WB_pCRO_HK1_1910	bedgraph/WB_pCRO_HK2_1910	bedgraph/WB_pCRO_HK3_1910	bedgraph/WB_pCRO_HK4_1910	bedgraph/WB_pCRO_SL1_1910	bedgraph/WB_pChRO_EK6_2003	bedgraph/WB_pChRO_EK33_2003	bedgraph/WB_pChRO_EK45_2003	bedgraph/WB_pChRO_EK52_2003	bedgraph/WB_pChRO_EK53_2003
chr15:62066950-62067100;prm:C2CD4A:62066976:+;-	0	0	0	0	0	0	0	0	0	0
chr15:62066950-62067100;prm:C2CD4A:62066976:+;+	0	0	0	3	0	0	0	0	0	0
chr15:62068400-62068500;enhP:C2CD4A:62066976:+;-	0	0	0	1	0	0	0	0	0	0
chr15:62390400-62390550;enhD:C2CD4A:62066976:+;-	5	39	25	43	1	0	0	0	0	1
chr15:62390400-62390550;enhD:C2CD4A:62066976:+;+	0	0	0	1	0	0	0	0	0	0
chr15:63030000-63030250;enhD:TPM1:63042638:+;-	0	2	1	7	0	0	0	0	0	0
chr15:63030000-63030250;enhD:TPM1:63042638:+;+	0	0	0	1	0	0	0	0	0	0
chr15:63042250-63042950;prm:TPM1:63042638:+;-	0	0	1	27	0	0	0	0	1	0
chr15:63042250-63042950;prm:TPM1:63042638:+;+	0	0	0	22	0	0	0	0	0	0
chr15:63047950-63048550;prm:TPM1:63048436:+;-	1	1	1	41	0	0	0	0	0	0
chr15:63047950-63048550;prm:TPM1:63048436:+;+	18	17	22	58	3	0	0	0	0	0
chr15:63049050-63049150;enhP:TPM1:63048436:+;-	0	3	0	2	0	0	0	0	0	0
chr15:63121450-63122050;prm:LACTB:63121799:+;-	2	1	2	11	0	4	15	11	8	5
chr15:63121450-63122050;prm:LACTB:63121799:+;+	85	121	114	230	39	19	40	22	19	17
chr15:63122100-63122800;enhP:LACTB:63121799:+;-	21	28	29	79	8	17	82	41	10	8
chr15:63156600-63156800;enhG:LACTB:63121799:+;-	1	0	2	3	0	0	0	0	0	0
chr15:63157050-63157550;prm:RPS27L:63157542:-;-	120	209	208	424	53	9	16	31	15	10
chr15:63157050-63157550;prm:RPS27L:63157542:-;+	4	12	10	28	0	3	7	2	6	12
chr15:63189400-63189500;prm:RAB8B:63189528:+;-	0	0	0	0	0	0	2	0	0	0
chr15:63189400-63189500;prm:RAB8B:63189528:+;+	0	0	0	0	0	0	0	0	0	0
chr15:63276950-63277150;enhP:APH1B:63277549:-;+	0	2	2	3	1	0	0	0	2	2
chr15:63277300-63277500;prm:APH1B:63277549:+;-	5	21	5	15	2	0	0	0	0	1
chr15:63277300-63277500;prm:APH1B:63277549:+;+	2	5	4	6	0	0	4	0	10	2
chr15:63283100-63283200;enhG:RAB8B:63189528:+;-	6	3	5	16	4	0	0	2	0	0
chr15:63474950-63475050;enhD:USP3:63504510:+;-	0	0	0	0	0	0	0	0	0	1
chr15:63474950-63475050;enhD:USP3:63504510:+;+	0	0	0	0	0	0	0	0	0	0
chr15:63479750-63479950;enhD:USP3:63504510:+;-	0	0	0	0	0	0	0	0	0	0
chr15:63479750-63479950;enhD:USP3:63504510:+;+	0	3	0	0	0	0	0	0	0	0
chr15:63490600-63490800;enhD:USP3:63504510:+;-	1	9	6	7	5	1	0	2	0	0
chr15:63490600-63490800;enhD:USP3:63504510:+;+	1	5	3	9	4	2	5	8	0	0
chr15:63491200-63491350;enhD:USP3:63504510:+;-	0	3	3	1	0	0	0	0	0	0
chr15:63491200-63491350;enhD:USP3:63504510:+;+	0	0	0	0	0	0	0	0	0	0
chr15:63496950-63497350;enhD:USP3:63504510:+;-	9	28	12	34	8	3	17	11	12	3
chr15:63496950-63497350;enhD:USP3:63504510:+;+	12	12	5	35	4	1	14	11	0	0
chr15:63497750-63498200;enhD:USP3:63504510:+;-	9	21	23	23	3	3	18	4	0	0
chr15:63497750-63498200;enhD:USP3:63504510:+;+	26	28	48	43	15	0	14	3	2	0
chr15:63498250-63498400;enhD:USP3:63504510:+;-	0	0	14	1	0	0	0	3	0	0
chr15:63498250-63498400;enhD:USP3:63504510:+;+	3	6	0	8	2	0	2	3	0	0
chr15:63502950-63503750;enhP:USP3:63504510:-;+	72	95	102	168	38	7	34	23	12	7
chr15:63504000-63504800;prm:USP3:63504510:+;-	296	415	364	808	134	57	179	56	64	30
chr15:63504000-63504800;prm:USP3:63504510:+;+	148	212	211	409	111	40	160	59	24	7
chr15:63505150-63505500;enhP:USP3:63504510:+;-	4	9	7	21	2	2	8	0	0	0
chr15:63600750-63600950;prm:USP3-AS1:63600827:-;-	7	15	6	34	3	3	0	3	4	4
chr15:63600750-63600950;prm:USP3-AS1:63600827:-;+	0	0	1	2	0	0	2	0	0	1
chr15:63668750-63668850;enhG:HERC1:63833948:-;+	0	0	0	0	0	0	0	0	0	0
chr15:63833150-63833650;enhP:HERC1:63833948:-;+	1	2	3	5	0	1	7	0	6	3
chr15:63833750-63834000;prm:HERC1:63833948:-;-	60	91	109	235	46	42	155	97	52	24
chr15:63833750-63834000;prm:HERC1:63833948:-;+	5	0	0	1	0	0	0	0	1	1
chr15:63860100-63860500;enhD:HERC1:63833948:-;-	4	10	3	15	2	1	0	3	0	0
chr15:63860100-63860500;enhD:HERC1:63833948:-;+	2	1	8	10	0	0	0	0	0	0
chr15:64010700-64010900;enhG:DAPK2:64046322:-;+	0	0	0	0	0	0	0	0	0	0
chr15:64046200-64046500;prm:DAPK2:64046322:-;-	12	46	36	80	15	0	0	0	0	0
chr15:64046200-64046500;prm:DAPK2:64046322:-;+	2	2	4	7	1	0	0	0	0	0
chr15:64093950-64094300;prm:FAM96A:64094008:-;-	9	20	9	19	0	1	4	2	2	1
chr15:64093950-64094300;prm:FAM96A:64094008:-;+	18	13	15	56	9	8	6	8	0	0
chr15:64162650-64162750;enhP:PPIB:64163155:-;+	0	0	0	2	0	0	0	0	0	0
chr15:64162950-64163850;prm:PPIB:64163155:-;-	18	49	37	80	11	9	8	0	4	2
chr15:64162950-64163850;prm:PPIB:64163155:-;+	94	128	118	243	74	7	4	8	4	1
chr15:64163900-64164000;enhP:PPIB:64163155:+;-	0	4	3	2	2	0	0	0	0	0
chr15:64164050-64164450;enhP:PPIB:64163155:+;-	6	5	7	7	0	0	0	0	1	1
chr15:64355300-64355550;enhP:CSNK1G1:64356243:-;+	0	0	1	1	0	0	0	0	0	0
chr15:64356050-64356500;prm:CSNK1G1:64356243:-;-	15	27	15	59	7	0	1	4	1	7
chr15:64356050-64356500;prm:CSNK1G1:64356243:-;+	2	8	5	17	4	0	0	0	0	0
chr15:64381350-64381650;prm:KIAA0101:64381510:-;-	0	0	0	20	1	0	1	1	0	0
chr15:64381350-64381650;prm:KIAA0101:64381510:-;+	0	0	0	0	0	0	0	0	0	0
chr15:64387500-64387950;prm:KIAA0101:64387687:-;-	57	91	75	185	20	0	0	0	4	2
chr15:64387500-64387950;prm:TRIP4:64387803:+;+	101	144	114	207	30	2	21	10	9	10
chr15:64459950-64460150;enhG:TRIP4:64387803:+;-	0	0	0	0	2	0	0	0	0	0
chr15:64460250-64460750;enhG:TRIP4:64387803:+;-	2	3	3	5	0	0	6	0	0	0
chr15:64461250-64462000;enhG:TRIP4:64387803:+;-	8	15	3	35	6	0	0	0	0	0
chr15:64639850-64640050;enhD:OAZ2:64703281:-;-	2	0	0	0	1	0	0	0	0	0
chr15:64639850-64640050;enhD:OAZ2:64703281:-;+	1	1	0	1	0	0	0	0	0	0
chr15:64703200-64703400;prm:OAZ2:64703281:-;-	2	0	0	2	0	0	1	4	0	0
chr15:64703200-64703400;prm:OAZ2:64703281:-;+	1	5	3	5	0	2	1	0	0	0
chr15:64775500-64776000;prm:RBPMS2:64775571:-;-	0	0	0	32	0	0	0	0	0	0
chr15:64775500-64776000;prm:RBPMS2:64775571:-;+	0	0	0	50	0	0	0	0	0	0
chr15:64825500-64826000;prm:PIF1:64825668:-;-	0	1	0	25	0	0	0	0	0	0
chr15:64825500-64826000;prm:PIF1:64825668:-;+	5	20	26	82	15	4	21	9	11	4
chr15:64841150-64842000;prm:PLEKHO2:64841882:+;-	138	225	184	341	92	11	31	15	9	2
chr15:64841150-64842000;prm:PLEKHO2:64841882:+;+	131	313	295	532	77	1	11	1	6	2
chr15:64843050-64843200;enhP:PLEKHO2:64841882:+;-	2	8	5	11	7	0	2	1	0	0
chr15:64882450-64882550;enhG:PLEKHO2:64841882:+;-	0	0	0	0	0	0	2	0	0	0
chr15:64883250-64883450;enhG:PLEKHO2:64841882:+;-	0	0	0	1	0	0	0	0	0	0
chr15:64893400-64894300;enhD:PLEKHO2:64841882:+;-	76	96	75	201	29	9	41	26	21	10
chr15:64893400-64894300;enhD:PLEKHO2:64841882:+;+	36	41	55	71	21	5	41	17	6	6
chr15:64894750-64895150;enhD:PLEKHO2:64841882:+;-	7	7	7	7	0	2	10	12	0	0
chr15:64894750-64895150;enhD:PLEKHO2:64841882:+;+	9	32	28	47	18	3	13	7	4	4
chr15:64895400-64896000;enhD:PLEKHO2:64841882:+;-	18	17	10	42	4	2	15	3	2	1
chr15:64895400-64896000;enhD:PLEKHO2:64841882:+;+	11	10	10	31	9	0	19	3	2	9
chr15:64985150-64985500;enhG:SPG21:64989946:-;+	0	1	1	2	0	0	0	0	0	0
chr15:64989850-64990050;prm:SPG21:64989946:-;-	20	31	32	41	7	2	0	2	1	0
chr15:64989850-64990050;prm:SPG21:64989946:-;+	1	3	2	2	0	0	0	0	0	1
chr15:65132750-65133300;enhP:PDCD7:65133836:-;+	0	0	1	1	0	0	0	0	0	0
chr15:65133400-65133500;enhP:PDCD7:65133836:-;+	0	0	0	0	0	0	0	0	0	0
chr15:65133550-65134000;prm:PDCD7:65133836:-;-	57	74	57	160	20	1	5	3	0	0
chr15:65133550-65134000;prm:PDCD7:65133836:-;+	25	22	23	83	10	0	0	0	1	0
chr15:65183950-65184750;enhP:CLPX:65185420:-;+	17	10	12	34	5	0	0	0	0	0
chr15:65185000-65185500;prm:CLPX:65185420:-;-	89	151	80	307	47	11	12	9	11	8
chr15:65185000-65185500;prm:CLPX:65185420:-;+	8	20	16	38	1	2	2	0	0	0
chr15:65185550-65185700;prm:CLPX:65185420:-;-	0	0	1	5	0	0	0	0	0	0
chr15:65185550-65185700;prm:CLPX:65185420:-;+	24	43	12	77	5	0	0	2	0	0
chr15:65285950-65286250;enhP:PARP16:65286843:-;+	0	0	0	2	0	0	0	0	0	0
chr15:65286800-65287000;prm:PARP16:65286843:-;-	85	107	95	198	33	4	2	1	0	0
chr15:65286800-65287000;prm:PARP16:65286843:-;+	0	0	0	0	0	0	0	0	0	0
chr15:65295950-65296300;prm:RNU5A-1:65296050:+;-	0	1	2	5	0	2	3	1	1	1
chr15:65295950-65296300;prm:RNU5A-1:65296050:+;+	112	187	128	1084	102	24	27	34	52	43
chr15:65303800-65304300;enhP:RNU5B-1:65304676:-;+	1	2	2	16	1	0	4	0	0	0
chr15:65304350-65305000;prm:RNU5B-1:65304676:+;-	4	5	3	8	0	1	4	3	0	0
chr15:65304350-65305000;prm:RNU5B-1:65304676:+;+	120	139	112	1249	160	30	50	48	38	39
chr15:65384950-65385150;enhG:IGDCC4:65423072:-;+	1	3	7	7	0	0	0	0	0	0
chr15:65385500-65385850;enhG:IGDCC4:65423072:-;+	0	0	0	2	0	0	0	0	0	0
chr15:65421450-65421900;enhP:IGDCC4:65423072:-;+	0	0	0	24	0	0	0	0	0	0
chr15:65422700-65423150;prm:IGDCC4:65423072:-;-	0	1	0	21	0	0	1	0	0	0
chr15:65422700-65423150;prm:IGDCC4:65423072:-;+	0	0	0	11	0	0	0	0	0	0
chr15:65516900-65518000;prm:DPP8:65517271:-;-	60	122	87	183	32	10	20	17	15	8
chr15:65516900-65518000;prm:DPP8:65517271:-;+	12	25	17	36	7	1	9	1	1	1
chr15:65530350-65530550;prm:HACD3:65530488:+;-	1	4	3	18	3	0	0	4	0	0
chr15:65530350-65530550;prm:HACD3:65530488:+;+	11	17	9	23	1	1	1	1	0	0
chr15:65531150-65531300;enhP:HACD3:65530488:+;-	0	0	1	0	0	0	0	0	0	0
chr15:65610600-65611500;prm:VWA9:65611148:-;-	91	165	137	343	35	4	10	15	0	0
chr15:65610600-65611500;prm:SLC24A1:65611404:+;+	34	52	39	92	11	5	14	12	0	1
chr15:65790950-65791200;enhP:DENND4A:65792293:-;+	0	1	0	1	1	0	0	2	0	0
chr15:65791450-65793000;prm:DENND4A:65792293:-;-	121	142	98	311	47	76	344	213	67	28
chr15:65791450-65793000;prm:DENND4A:65792293:-;+	119	138	112	380	44	49	184	90	31	15
chr15:65818950-65819200;enhD:DENND4A:65792293:-;-	0	0	0	0	0	0	0	0	0	0
chr15:65818950-65819200;enhD:DENND4A:65792293:-;+	0	0	0	0	0	0	0	0	0	0
chr15:65828500-65828850;enhD:DENND4A:65792293:-;-	0	6	9	10	0	0	3	0	0	0
chr15:65828500-65828850;enhD:DENND4A:65792293:-;+	0	0	0	2	0	0	0	0	0	0
chr15:65832850-65833350;enhD:RAB11A:65869458:+;-	25	40	38	53	14	2	0	4	0	0
chr15:65832850-65833350;enhD:RAB11A:65869458:+;+	7	7	4	17	2	0	4	0	0	0
chr15:65869250-65869500;prm:RAB11A:65869458:+;-	74	112	83	251	27	0	3	0	2	1
chr15:65869250-65869500;prm:RAB11A:65869458:+;+	4	1	7	12	1	0	3	0	0	0
chr15:66253700-66253900;prm:MEGF11:66253737:-;-	0	0	0	8	0	0	0	0	0	0
chr15:66253700-66253900;prm:MEGF11:66253737:-;+	0	0	0	0	0	0	0	0	0	0
chr15:66293250-66294600;prm:DIS3L:66293294:+;-	102	159	124	341	19	7	10	4	12	5
chr15:66293250-66294600;prm:DIS3L:66293294:+;+	78	141	134	261	28	14	14	11	5	2
chr15:66356100-66356350;enhP:TIPIN:66356716:-;+	0	0	0	0	0	0	0	0	0	0
chr15:66356450-66357000;prm:TIPIN:66356716:-;-	8	25	24	66	5	1	2	2	0	0
chr15:66356450-66357000;prm:TIPIN:66356716:-;+	3	16	9	16	0	0	2	1	0	0
chr15:66386650-66387050;prm:MAP2K1:66386872:+;-	2	4	2	3	2	5	17	1	1	0
chr15:66386650-66387050;prm:MAP2K1:66386872:+;+	48	49	45	173	26	4	18	10	6	4
chr15:66387150-66387500;enhP:MAP2K1:66386872:+;-	1	4	3	3	0	5	48	13	5	8
chr15:66387550-66387700;enhP:MAP2K1:66386872:+;-	0	0	0	0	0	0	0	0	0	0
chr15:66504600-66504900;prm:RPL4:66504855:-;-	96	141	126	283	37	4	29	19	20	18
chr15:66504600-66504900;prm:ZWILCH:66505082:+;+	0	0	0	0	0	0	3	0	0	0
chr15:66700950-66701250;enhP:SMAD6:66702335:-;+	0	0	0	1	0	0	0	0	0	0
chr15:66701350-66701450;enhP:SMAD6:66702335:-;+	1	1	0	12	0	0	0	0	0	0
chr15:66701950-66702550;prm:SMAD6:66702335:+;-	3	3	0	27	0	0	0	0	0	0
chr15:66701950-66702550;prm:SMAD6:66702335:+;+	0	1	0	66	0	0	0	0	0	0
chr15:66841950-66842650;enhD:SMAD6:66702335:+;-	4	2	9	13	0	1	3	3	0	2
chr15:66841950-66842650;enhD:SMAD6:66702335:+;+	6	9	7	16	0	1	1	3	0	0
chr15:66842700-66843300;enhD:SMAD6:66702335:+;-	19	18	19	47	3	2	5	0	0	0
chr15:66842700-66843300;enhD:SMAD6:66702335:+;+	2	6	2	14	0	2	11	1	0	0
chr15:66866150-66866250;enhD:SMAD6:66702335:+;-	0	0	0	0	0	0	0	0	0	0
chr15:66866150-66866250;enhD:SMAD6:66702335:+;+	0	0	0	0	0	0	0	0	0	0
chr15:67064450-67064700;enhP:SMAD3:67065856:-;+	0	3	1	28	1	0	1	0	0	0
chr15:67064850-67066250;prm:SMAD3:67065856:+;-	24	45	31	141	9	4	25	3	1	0
chr15:67064850-67066250;prm:SMAD3:67065856:+;+	66	88	58	218	24	16	66	26	10	3
chr15:67066400-67066900;enhP:SMAD3:67065856:+;-	4	9	5	21	2	1	4	0	0	0
chr15:67121000-67121850;enhG:SMAD3:67065856:+;-	3	6	5	7	2	0	8	2	0	0
chr15:67254100-67254900;prm:AAGAB:67254736:-;-	62	107	88	250	22	18	15	9	6	4
chr15:67254100-67254900;prm:IQCH:67254799:+;+	8	4	3	18	0	1	3	4	0	0
chr15:67520450-67521350;prm:IQCH-AS1:67520973:-;-	61	64	54	192	23	7	3	8	0	3
chr15:67520450-67521350;prm:C15orf61:67521183:+;+	73	129	118	282	37	17	13	12	18	8
chr15:67521450-67521700;prm:IQCH-AS1:67521844:-;-	23	36	31	106	15	3	2	6	1	6
chr15:67521450-67521700;prm:IQCH-AS1:67521844:-;+	8	8	6	29	0	6	0	0	0	0
chr15:67521800-67522000;prm:IQCH-AS1:67521844:-;-	1	2	3	4	0	1	2	4	0	0
chr15:67521800-67522000;prm:IQCH-AS1:67521844:-;+	3	7	4	13	1	0	0	0	2	0
chr15:67522050-67522150;enhP:IQCH-AS1:67520973:+;-	0	0	0	0	0	0	0	0	0	0
chr15:67541450-67542050;enhP:MAP2K5:67542682:-;+	23	17	37	47	12	0	4	7	0	0
chr15:67542400-67543000;prm:MAP2K5:67542682:+;-	92	159	168	349	30	0	1	3	2	2
chr15:67542400-67543000;prm:MAP2K5:67542682:+;+	79	157	116	288	29	7	9	15	8	1
chr15:67838950-67840800;prm:LOC101929076:67838879:-;-	18	29	27	59	17	6	21	30	5	3
chr15:67838950-67840800;prm:LOC101929076:67838879:-;+	189	260	251	576	78	21	116	51	38	18
chr15:67884700-67884950;enhD:RNU6-9:67840045:-;-	0	0	2	17	0	0	0	0	4	1
chr15:67884700-67884950;enhD:RNU6-9:67840045:-;+	1	13	5	13	1	0	0	0	0	0
chr15:68053950-68054050;prm:PIAS1:68054233:+;-	0	0	0	23	0	1	2	0	0	0
chr15:68053950-68054050;prm:PIAS1:68054233:+;+	0	0	0	0	0	0	0	0	0	0
chr15:68054100-68054400;prm:PIAS1:68054233:+;-	0	0	0	5	0	3	6	0	0	0
chr15:68054100-68054400;prm:PIAS1:68054233:+;+	141	158	118	332	53	13	48	17	10	4
chr15:68054750-68054900;enhP:PIAS1:68054233:+;-	0	0	0	3	0	0	0	0	0	0
chr15:68054950-68055250;enhP:PIAS1:68054233:+;-	0	0	1	1	0	4	2	10	0	0
chr15:68055400-68055600;enhP:PIAS1:68054233:+;-	1	1	1	1	0	1	6	8	2	1
chr15:68055650-68055750;enhP:PIAS1:68054233:+;-	0	0	0	0	0	0	0	0	0	0
chr15:68228950-68229050;enhP:CLN6:68229742:-;+	0	0	0	0	0	0	0	0	0	0
chr15:68229100-68230000;prm:CLN6:68229742:-;-	23	55	41	147	4	4	13	6	0	0
chr15:68229100-68230000;prm:CLN6:68229742:-;+	31	34	29	124	2	3	5	4	1	0
chr15:68256450-68256550;enhD:FEM1B:68277802:+;-	0	0	0	1	0	0	0	0	0	0
chr15:68256450-68256550;enhD:FEM1B:68277802:+;+	0	0	0	0	0	0	0	0	0	0
chr15:68256650-68256900;enhD:FEM1B:68277802:+;-	0	4	4	2	0	0	0	0	0	0
chr15:68256650-68256900;enhD:FEM1B:68277802:+;+	0	1	2	0	0	0	0	0	0	0
chr15:68257050-68257400;enhD:FEM1B:68277802:+;-	70	123	117	165	8	0	0	0	0	0
chr15:68257050-68257400;enhD:FEM1B:68277802:+;+	0	3	0	0	0	0	0	0	0	0
chr15:68276950-68279000;prm:FEM1B:68277802:+;-	55	105	103	246	25	20	97	33	13	7
chr15:68276950-68279000;prm:FEM1B:68277802:+;+	125	269	210	454	47	40	71	15	28	13
chr15:68298950-68299250;enhG:FEM1B:68277802:+;-	2	0	3	6	0	0	0	0	0	0
chr15:68559700-68559900;enhD:ANP32A:68820922:-;-	0	0	0	0	0	0	0	0	0	0
chr15:68559700-68559900;enhD:ANP32A:68820922:-;+	0	0	0	0	0	0	0	0	0	0
chr15:68577850-68578650;enhD:ANP32A:68820922:-;-	3	1	0	7	1	1	0	0	0	0
chr15:68577850-68578650;enhD:ANP32A:68820922:-;+	3	4	4	9	3	1	4	0	0	0
chr15:68579200-68579500;enhD:ANP32A:68820922:-;-	2	2	2	17	1	0	0	0	0	0
chr15:68579200-68579500;enhD:ANP32A:68820922:-;+	0	0	0	0	0	0	0	0	0	0
chr15:68754900-68755150;enhD:ANP32A:68820922:-;-	0	3	0	0	0	0	0	0	0	0
chr15:68754900-68755150;enhD:ANP32A:68820922:-;+	35	44	44	73	21	0	0	0	0	1
chr15:68781300-68781400;enhG:ANP32A:68820922:-;+	0	0	0	0	0	0	0	0	0	0
chr15:68781450-68781600;enhG:ANP32A:68820922:-;+	4	11	8	18	8	0	0	0	0	0
chr15:68781750-68782200;enhG:ANP32A:68820922:-;+	6	8	12	10	0	0	2	0	0	0
chr15:68816950-68818350;enhG:ANP32A:68820922:-;+	84	145	135	199	47	5	26	3	4	2
chr15:68818950-68819200;enhP:ANP32A:68820922:-;+	90	121	112	195	37	6	8	5	2	1
chr15:68819700-68820300;enhP:ANP32A:68820922:-;+	30	64	33	60	22	0	9	4	0	0
chr15:68820350-68821000;prm:ANP32A:68820922:-;-	89	132	105	244	56	1	11	8	8	5
chr15:68820350-68821000;prm:ANP32A:68820922:-;+	22	31	25	56	20	1	18	14	9	4
chr15:69073950-69074500;enhD:GLCE:69160633:+;-	2	0	0	83	0	0	0	0	0	0
chr15:69073950-69074500;enhD:GLCE:69160633:+;+	0	0	0	21	0	0	0	0	0	0
chr15:69131550-69132000;enhD:GLCE:69160633:+;-	3	1	5	5	2	0	0	0	0	0
chr15:69131550-69132000;enhD:GLCE:69160633:+;+	1	3	8	7	4	0	0	0	0	0
chr15:69160400-69160600;prm:GLCE:69160633:+;-	6	10	4	16	2	0	0	0	0	0
chr15:69160400-69160600;prm:GLCE:69160633:+;+	0	0	3	1	0	0	0	0	0	0
chr15:69298750-69298950;prm:PAQR5:69298954:+;-	0	0	0	2	0	0	0	0	0	0
chr15:69298750-69298950;prm:PAQR5:69298954:+;+	0	0	2	1	0	0	0	0	0	0
chr15:69414250-69414350;prm:KIF23:69414245:+;-	0	0	0	0	0	0	0	0	0	0
chr15:69414250-69414350;prm:KIF23:69414245:+;+	0	0	0	3	0	0	0	0	0	0
chr15:69451950-69452100;enhP:RPLP1:69452819:-;+	0	2	0	7	0	0	0	0	0	0
chr15:69452150-69452250;enhP:RPLP1:69452819:-;+	1	0	6	12	0	0	0	0	0	0
chr15:69452450-69454000;prm:RPLP1:69452819:+;-	75	96	73	240	40	14	86	45	31	51
chr15:69452450-69454000;prm:RPLP1:69452819:+;+	94	192	149	403	33	23	65	26	33	21
chr15:69625300-69625450;enhD:RPLP1:69452819:+;-	0	1	0	3	0	0	0	0	0	0
chr15:69625300-69625450;enhD:RPLP1:69452819:+;+	0	0	0	0	0	0	0	0	0	0
chr15:69660950-69661200;enhD:RPLP1:69452819:+;-	4	2	1	4	2	0	0	0	0	0
chr15:69660950-69661200;enhD:RPLP1:69452819:+;+	5	3	6	10	1	0	0	0	0	0
chr15:69666450-69666800;enhD:RPLP1:69452819:+;-	41	62	45	90	19	0	0	0	0	0
chr15:69666450-69666800;enhD:RPLP1:69452819:+;+	0	5	4	4	0	0	0	0	0	0
chr15:69666950-69667700;enhD:RPLP1:69452819:+;-	13	20	14	19	8	0	0	0	0	0
chr15:69666950-69667700;enhD:RPLP1:69452819:+;+	67	79	58	109	37	1	2	3	0	0
chr15:69668850-69669000;enhD:RPLP1:69452819:+;-	6	1	6	6	2	0	0	0	0	0
chr15:69668850-69669000;enhD:RPLP1:69452819:+;+	1	2	2	3	2	0	0	0	0	0
chr15:69719100-69719900;enhD:RPLP1:69452819:+;-	3	9	6	17	10	2	0	2	0	0
chr15:69719100-69719900;enhD:RPLP1:69452819:+;+	20	28	16	38	17	6	27	15	2	1
chr15:69723100-69723400;enhD:RPLP1:69452819:+;-	5	20	13	11	9	0	0	0	0	0
chr15:69723100-69723400;enhD:RPLP1:69452819:+;+	14	15	14	25	4	0	0	0	0	0
chr15:69725750-69725850;enhD:RPLP1:69452819:+;-	11	15	17	25	7	0	0	0	0	0
chr15:69725750-69725850;enhD:RPLP1:69452819:+;+	0	0	1	1	0	0	0	0	0	0
chr15:69755400-69755600;enhD:RPLP1:69452819:+;-	3	9	9	14	3	0	0	0	0	0
chr15:69755400-69755600;enhD:RPLP1:69452819:+;+	0	0	0	0	1	0	0	0	0	0
chr15:69758500-69758600;enhD:RPLP1:69452819:+;-	3	3	2	5	2	0	0	0	0	0
chr15:69758500-69758600;enhD:RPLP1:69452819:+;+	0	0	0	0	0	0	0	0	0	0
chr15:69758650-69758900;enhD:RPLP1:69452819:+;-	9	22	21	23	6	0	0	0	0	0
chr15:69758650-69758900;enhD:RPLP1:69452819:+;+	0	1	1	0	0	0	0	0	0	0
chr15:69758950-69759800;enhD:RPLP1:69452819:+;-	28	31	32	52	19	0	2	0	2	0
chr15:69758950-69759800;enhD:RPLP1:69452819:+;+	16	55	40	49	18	0	0	0	0	0
chr15:69759900-69761500;enhD:RPLP1:69452819:+;-	46	87	77	95	21	0	8	3	0	0
chr15:69759900-69761500;enhD:RPLP1:69452819:+;+	111	221	181	263	106	1	3	9	3	0
chr15:69767200-69767300;enhD:RPLP1:69452819:+;-	0	0	0	1	0	0	0	0	0	0
chr15:69767200-69767300;enhD:RPLP1:69452819:+;+	0	0	0	0	0	0	0	0	0	0
chr15:69767800-69767950;enhD:RPLP1:69452819:+;-	0	0	0	0	0	0	0	0	0	0
chr15:69767800-69767950;enhD:RPLP1:69452819:+;+	4	3	1	4	2	0	0	0	0	0
chr15:69768650-69769500;enhD:RPLP1:69452819:+;-	1	3	2	1	2	0	0	0	0	0
chr15:69768650-69769500;enhD:RPLP1:69452819:+;+	5	5	10	9	2	1	0	0	0	0
chr15:69803550-69804050;enhD:TLE3:70096752:-;-	8	8	4	19	1	0	0	0	0	0
chr15:69803550-69804050;enhD:TLE3:70096752:-;+	1	5	4	4	1	2	0	0	0	0
chr15:69804850-69805500;enhD:TLE3:70096752:-;-	10	19	8	22	7	0	0	0	0	1
chr15:69804850-69805500;enhD:TLE3:70096752:-;+	16	42	34	30	6	0	1	0	0	0
chr15:69807950-69808100;enhD:TLE3:70096752:-;-	1	2	0	1	0	0	0	0	0	0
chr15:69807950-69808100;enhD:TLE3:70096752:-;+	0	2	2	1	0	0	0	0	0	0
chr15:69808650-69809000;enhD:TLE3:70096752:-;-	5	11	10	29	2	0	0	0	0	0
chr15:69808650-69809000;enhD:TLE3:70096752:-;+	2	2	2	4	0	0	0	0	0	2
chr15:69956550-69956800;enhD:TLE3:70096752:-;-	0	0	0	1	1	0	0	0	0	0
chr15:69956550-69956800;enhD:TLE3:70096752:-;+	0	0	0	0	0	0	0	0	1	1
chr15:70095450-70095750;enhP:TLE3:70096752:-;+	0	3	2	1	1	0	0	0	0	0
chr15:70095800-70096550;enhP:TLE3:70096752:-;+	6	12	12	19	10	0	2	4	0	0
chr15:70096900-70097350;prm:TLE3:70096752:-;-	23	50	51	45	6	23	87	6	11	6
chr15:70096900-70097350;prm:TLE3:70096752:-;+	3	12	4	6	0	4	22	5	17	2
chr15:70097400-70098050;prm:TLE3:70097917:-;-	151	240	235	416	81	15	87	29	29	7
chr15:70097400-70098050;prm:TLE3:70097917:-;+	14	6	5	12	4	3	22	6	1	4
chr15:70099200-70099600;enhP:TLE3:70097917:+;-	103	137	139	274	51	12	17	16	7	2
chr15:70113350-70113600;enhD:TLE3:70097917:-;-	0	2	0	0	0	0	0	0	0	0
chr15:70113350-70113600;enhD:TLE3:70097917:-;+	0	0	0	1	0	0	0	0	0	0
chr15:70140950-70141300;enhD:TLE3:70097917:-;-	0	0	0	0	0	0	3	2	0	0
